component_id,lot_id,device_type,parameter,unit,temperature_c,voltage_v,spec_min,spec_max,label,value_0h,value_24h,value_96h,value_168h,delta_0_24,relative_delta_0_24,slope_0_24,slope_24_96,slope_96_168,curvature_early,measurement_quality_missing_count,has_early_data,has_target_168h,peer_median_24h,peer_mad_24h,peer_robust_z_24h,peer_slope_median,peer_slope_mad,slope_robust_z,peer_percentile_24h,predicted_168h,prediction_interval_90,action,risk_score,reason_codes,explanation,early_slope
L01-C004,LOT-01,SYNTH-SPACE-ASIC-A,Iddq,uA,125.0,3.3,0.0,50.0,healthy,10.39249,10.788966,10.945909,11.441092,0.39647599999999983,0.03815024118377788,0.016519833333333327,0.0021797638888888895,0.006877541666666653,-0.014340069444444438,0,True,True,10.403443,0.5576970399000016,0.6912767549727851,0.00595983333333335,0.005656396987500031,1.866912810988396,0.8214285714285714,12.470528069209076,0.9794181456766013,REVIEW,0.505023,"[""EARLY_DRIFT_ABOVE_PEER_SLOPE""]",REVIEW: 24-hour value is 10.789; predicted 168-hour value is 12.4705 ± 0.979418. The 0h to 24h slope is 1.87 robust deviations from the peer slope median.,0.016519833333333327
L04-C013,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,uA,125.0,3.3,0.0,50.0,healthy,9.494367,9.269995,9.442706,9.74048,-0.22437200000000068,-0.023632117865256385,-0.009348833333333362,0.0023987638888888834,0.004135750000000006,0.011747597222222246,0,True,True,9.8027045,0.5954343990000007,-0.8946569108110941,0.0034223124999999874,0.008129806212499984,-1.5709040903948084,0.14285714285714285,9.576327602407822,0.9794181456766013,REVIEW,0.501457,"[""PEER_DEVIATION_HIGH"", ""EARLY_DRIFT_ABOVE_PEER_SLOPE""]",REVIEW: 24-hour value is 9.26999; predicted 168-hour value is 9.57633 ± 0.979418. The 24-hour value is 0.89 robust deviations from its lot/device/parameter peer median. The 0h to 24h slope is 1.57 robust deviations from the peer slope median.,-0.009348833333333362
L02-C027,LOT-02,SYNTH-SPACE-ASIC-A,LeakageCurrent,uA,125.0,3.3,0.0,20.0,healthy,4.126197,4.285065,4.597226,4.905418,0.158868,0.0385022818832935,0.0066195,0.0043355694444444405,0.004280444444444444,-0.00228393055555556,0,True,True,4.7379195,0.3051198212999994,-1.4841857800996319,0.001570395833333312,0.00676093398750001,0.7468057188550802,0.21428571428571427,4.972817013549144,0.9794181456766013,REVIEW,0.497226,"[""PEER_DEVIATION_HIGH""]",REVIEW: 24-hour value is 4.28507; predicted 168-hour value is 4.97282 ± 0.979418. The 24-hour value is 1.48 robust deviations from its lot/device/parameter peer median.,0.0066195
L02-C009,LOT-02,SYNTH-SPACE-ASIC-A,LeakageCurrent,uA,125.0,3.3,0.0,20.0,defective,4.096261,4.679175,6.158389,8.059216,0.5829139999999997,0.14230392057537342,0.02428808333333332,0.020544638888888887,0.026400374999999993,-0.0037434444444444347,0,True,True,4.7379195,0.3051198212999994,-0.19252928161045868,0.001570395833333312,0.00676093398750001,3.360140409890369,0.42857142857142855,8.41746174283417,0.9794181456766013,REVIEW,0.497063,"[""EARLY_DRIFT_ABOVE_PEER_SLOPE""]",REVIEW: 24-hour value is 4.67917; predicted 168-hour value is 8.41746 ± 0.979418. The 0h to 24h slope is 3.36 robust deviations from the peer slope median.,0.02428808333333332
L03-C001,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,uA,125.0,3.3,0.0,50.0,healthy,8.510413,8.617228,8.73876,8.911757,0.10681500000000099,0.01255109475885612,0.004450625000000041,0.0016879444444444225,0.002402736111111118,-0.002762680555555619,0,True,True,9.170887,0.31588720379999996,-1.7527110732555724,0.0020607499999999814,0.006466668775000015,0.36956817847842444,0.07142857142857142,9.079103309777704,0.9794181456766013,REVIEW,0.494963,"[""PEER_DEVIATION_HIGH""]",REVIEW: 24-hour value is 8.61723; predicted 168-hour value is 9.0791 ± 0.979418. The 24-hour value is 1.75 robust deviations from its lot/device/parameter peer median.,0.004450625000000041
L03-C004,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,uA,125.0,3.3,0.0,20.0,defective,3.184879,3.458401,4.73518,6.044148,0.2735219999999998,0.08588144164974551,0.011396749999999992,0.017733041666666664,0.018180111111111112,0.006336291666666672,0,True,True,3.341222,0.5427309342000002,0.21590624859576996,0.0010181041666666633,0.004231463949999997,2.452731715540986,0.6071428571428571,5.136427922070065,0.9794181456766013,REVIEW,0.494269,"[""EARLY_DRIFT_ABOVE_PEER_SLOPE""]",REVIEW: 24-hour value is 3.4584; predicted 168-hour value is 5.13643 ± 0.979418. The 0h to 24h slope is 2.45 robust deviations from the peer slope median.,0.011396749999999992
L03-C014,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,uA,125.0,3.3,0.0,20.0,healthy,3.969862,4.079133,4.099767,4.359864,0.10927099999999967,0.02752513815341684,0.0045529583333333195,0.000286583333333337,0.003612458333333334,-0.004266374999999983,0,True,True,3.341222,0.5427309342000002,1.359625835751743,0.0010181041666666633,0.004231463949999997,0.8353738111526766,0.9285714285714286,4.9242787253427265,0.9794181456766013,REVIEW,0.48272,"[""PEER_DEVIATION_HIGH""]",REVIEW: 24-hour value is 4.07913; predicted 168-hour value is 4.92428 ± 0.979418. The 24-hour value is 1.36 robust deviations from its lot/device/parameter peer median.,0.0045529583333333195
L01-C018,LOT-01,SYNTH-SPACE-ASIC-A,Iddq,uA,125.0,3.3,0.0,50.0,healthy,9.633206,10.008982,10.398248,10.591158,0.3757760000000001,0.03900840488618225,0.01565733333333334,0.005406472222222236,0.002679305555555548,-0.010250861111111103,0,True,True,10.403443,0.5576970399000016,-0.7073033776021636,0.00595983333333335,0.005656396987500031,1.7144305856590898,0.25,11.397817849812528,0.9794181456766013,REVIEW,0.481494,"[""EARLY_DRIFT_ABOVE_PEER_SLOPE""]",REVIEW: 24-hour value is 10.009; predicted 168-hour value is 11.3978 ± 0.979418. The 0h to 24h slope is 1.71 robust deviations from the peer slope median.,0.01565733333333334
L03-C026,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,uA,125.0,3.3,0.0,50.0,healthy,9.352901,9.061425,9.139856,8.799355,-0.2914759999999994,-0.031164234497938065,-0.012144833333333308,0.0010893194444444464,-0.004729180555555552,0.013234152777777754,0,True,True,9.170887,0.31588720379999996,-0.3465224253569483,0.0020607499999999814,0.006466668775000015,-2.1967389745167916,0.39285714285714285,9.538942390946605,0.9794181456766013,REVIEW,0.480118,"[""EARLY_DRIFT_ABOVE_PEER_SLOPE""]",REVIEW: 24-hour value is 9.06142; predicted 168-hour value is 9.53894 ± 0.979418. The 0h to 24h slope is 2.20 robust deviations from the peer slope median.,-0.012144833333333308
L02-C022,LOT-02,SYNTH-SPACE-ASIC-A,LeakageCurrent,uA,125.0,3.3,0.0,20.0,healthy,4.999034,5.161759,5.222395,5.354772,0.162725,0.03255128890901723,0.006780208333333333,0.0008421666666666624,0.0018385694444444439,-0.005938041666666671,0,True,True,4.7379195,0.3051198212999994,1.3890919907929316,0.001570395833333312,0.00676093398750001,0.7705758567724833,0.8928571428571429,6.118067299896193,0.9794181456766013,REVIEW,0.478259,"[""PEER_DEVIATION_HIGH""]",REVIEW: 24-hour value is 5.16176; predicted 168-hour value is 6.11807 ± 0.979418. The 24-hour value is 1.39 robust deviations from its lot/device/parameter peer median.,0.006780208333333333
L02-C005,LOT-02,SYNTH-SPACE-ASIC-A,Iddq,uA,125.0,3.3,0.0,50.0,healthy,10.877181,10.425436,10.611652,10.778611,-0.45174500000000073,-0.04153144091286159,-0.018822708333333365,0.0025863333333333324,0.002318875000000004,0.021409041666666698,0,True,True,10.470457,0.570160516800001,-0.07896197416944695,0.0014842708333333565,0.0069718647249999615,-2.912704128330148,0.5,11.320041108257684,0.9794181456766013,REVIEW,0.469302,"[""EARLY_DRIFT_ABOVE_PEER_SLOPE""]",REVIEW: 24-hour value is 10.4254; predicted 168-hour value is 11.32 ± 0.979418. The 0h to 24h slope is 2.91 robust deviations from the peer slope median.,-0.018822708333333365
L05-C024,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,uA,125.0,3.3,0.0,50.0,healthy,10.643968,10.92167,11.174326,11.44669,0.27770200000000145,0.026090082194910907,0.011570916666666728,0.003509111111111111,0.0037828333333333277,-0.008061805555555617,0,True,True,10.3230955,0.4488764237999995,1.333495074062298,0.003383416666666713,0.010336656312500045,0.7920839923930652,0.8571428571428571,12.10283415081988,0.9794181456766013,REVIEW,0.468541,"[""PEER_DEVIATION_HIGH""]",REVIEW: 24-hour value is 10.9217; predicted 168-hour value is 12.1028 ± 0.979418. The 24-hour value is 1.33 robust deviations from its lot/device/parameter peer median.,0.011570916666666728
L04-C024,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,uA,125.0,3.3,0.0,20.0,healthy,3.862627,4.152332,4.307637,4.824447,0.28970500000000055,0.07500206465703278,0.01207104166666669,0.00215701388888888,0.007177916666666673,-0.00991402777777781,0,True,True,4.0562214999999995,0.3065512715999997,0.3135217789127611,0.0023232916666666528,0.0044775446624999915,2.1770302106953148,0.6428571428571429,5.7354121441993495,0.9794181456766013,REVIEW,0.468504,"[""EARLY_DRIFT_ABOVE_PEER_SLOPE""]",REVIEW: 24-hour value is 4.15233; predicted 168-hour value is 5.73541 ± 0.979418. The 0h to 24h slope is 2.18 robust deviations from the peer slope median.,0.01207104166666669
L04-C028,LOT-04,SYNTH-SPACE-ASIC-A,Iddq,uA,125.0,3.3,0.0,50.0,healthy,10.522465,10.333572,10.45319,10.706853,-0.1888930000000002,-0.017951402071662886,-0.007870541666666675,0.0016613611111110987,0.0035230972222222404,0.009531902777777775,0,True,True,9.8027045,0.5954343990000007,0.8915633710305654,0.0034223124999999874,0.008129806212499984,-1.3890680628159788,0.8571428571428571,10.84859243725601,0.9794181456766013,REVIEW,0.46797,"[""PEER_DEVIATION_HIGH"", ""EARLY_DRIFT_ABOVE_PEER_SLOPE""]",REVIEW: 24-hour value is 10.3336; predicted 168-hour value is 10.8486 ± 0.979418. The 24-hour value is 0.89 robust deviations from its lot/device/parameter peer median. The 0h to 24h slope is 1.39 robust deviations from the peer slope median.,-0.007870541666666675
L01-C019,LOT-01,SYNTH-SPACE-ASIC-A,Iddq,uA,125.0,3.3,0.0,50.0,healthy,10.906179,10.840966,10.88151,11.099339,-0.06521299999999997,-0.005979454399198837,-0.002717208333333332,0.0005631111111111191,0.0030254027777777783,0.003280319444444451,0,True,True,10.403443,0.5576970399000016,0.7845173431052297,0.00595983333333335,0.005656396987500031,-1.5340227508503945,0.8928571428571429,11.462410126337097,0.9794181456766013,REVIEW,0.467895,"[""PEER_DEVIATION_HIGH"", ""EARLY_DRIFT_ABOVE_PEER_SLOPE""]",REVIEW: 24-hour value is 10.841; predicted 168-hour value is 11.4624 ± 0.979418. The 24-hour value is 0.78 robust deviations from its lot/device/parameter peer median. The 0h to 24h slope is 1.53 robust deviations from the peer slope median.,-0.002717208333333332
L01-C008,LOT-01,SYNTH-SPACE-ASIC-A,Iddq,uA,125.0,3.3,0.0,50.0,healthy,10.522947,10.337326,10.726664,10.891742,-0.18562100000000115,-0.01763964030228425,-0.007734208333333381,0.005407472222222228,0.002292750000000016,0.013141680555555608,0,True,True,10.403443,0.5576970399000016,-0.11855361472217132,0.00595983333333335,0.005656396987500031,-2.4209831270557824,0.5,10.87314097744558,0.9794181456766013,REVIEW,0.464757,"[""EARLY_DRIFT_ABOVE_PEER_SLOPE""]",REVIEW: 24-hour value is 10.3373; predicted 168-hour value is 10.8731 ± 0.979418. The 0h to 24h slope is 2.42 robust deviations from the peer slope median.,-0.007734208333333381
L02-C019,LOT-02,SYNTH-SPACE-ASIC-A,LeakageCurrent,uA,125.0,3.3,0.0,20.0,healthy,5.24658,5.21737,5.735942,6.090461,-0.029209999999999958,-0.00556743631089204,-0.0012170833333333315,0.007202388888888887,0.00492387500000001,0.008419472222222219,0,True,True,4.7379195,0.3051198212999994,1.571351536446382,0.001570395833333312,0.00676093398750001,-0.4122920253060139,0.9642857142857143,5.790264194014036,0.9794181456766013,REVIEW,0.458321,"[""PEER_DEVIATION_HIGH""]",REVIEW: 24-hour value is 5.21737; predicted 168-hour value is 5.79026 ± 0.979418. The 24-hour value is 1.57 robust deviations from its lot/device/parameter peer median.,-0.0012170833333333315
L03-C018,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,uA,125.0,3.3,0.0,50.0,healthy,9.438156,9.593129,9.716215,10.085816,0.15497300000000003,0.01641983879054341,0.006457208333333335,0.0017095277777777875,0.005133347222222214,-0.0047476805555555475,0,True,True,9.170887,0.31588720379999996,1.336685990823915,0.0020607499999999814,0.006466668775000015,0.6798644690648074,0.7857142857142857,10.383883688648979,0.9794181456766013,REVIEW,0.449121,"[""PEER_DEVIATION_HIGH""]",REVIEW: 24-hour value is 9.59313; predicted 168-hour value is 10.3839 ± 0.979418. The 24-hour value is 1.34 robust deviations from its lot/device/parameter peer median.,0.006457208333333335
L01-C014,LOT-01,SYNTH-SPACE-ASIC-A,Iddq,uA,125.0,3.3,0.0,50.0,defective,9.354839,9.550421,11.024042,12.220682,0.19558199999999992,0.02090704073047114,0.008149249999999997,0.020466958333333327,0.016620000000000006,0.01231770833333333,0,True,True,10.403443,0.5576970399000016,-1.5295437109598988,0.00595983333333335,0.005656396987500031,0.3870691310219207,0.07142857142857142,10.236751967250054,0.9794181456766013,REVIEW,0.443561,"[""PEER_DEVIATION_HIGH""]",REVIEW: 24-hour value is 9.55042; predicted 168-hour value is 10.2368 ± 0.979418. The 24-hour value is 1.53 robust deviations from its lot/device/parameter peer median.,0.008149249999999997
L02-C004,LOT-02,SYNTH-SPACE-ASIC-A,Iddq,uA,125.0,3.3,0.0,50.0,defective,9.971426,10.378404,11.609512,12.998479,0.4069780000000005,0.04081442313265932,0.016957416666666687,0.017098722222222234,0.019291208333333323,0.0001413055555555473,0,True,True,10.470457,0.570160516800001,-0.16145102525976904,0.0014842708333333565,0.0069718647249999615,2.219369773175485,0.4642857142857143,11.998060578066553,0.9794181456766013,REVIEW,0.438952,"[""EARLY_DRIFT_ABOVE_PEER_SLOPE""]",REVIEW: 24-hour value is 10.3784; predicted 168-hour value is 11.9981 ± 0.979418. The 0h to 24h slope is 2.22 robust deviations from the peer slope median.,0.016957416666666687
L05-C027,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,uA,125.0,3.3,0.0,20.0,healthy,4.300958,4.564047,4.728457,5.009594,0.2630890000000008,0.06116986029624117,0.0109620416666667,0.0022834722222222124,0.0039046805555555584,-0.008678569444444487,0,True,True,4.429527,0.22635595499999983,0.5942852265583218,0.0018850833333333334,0.005643362462500019,1.6084308590223457,0.7142857142857143,5.907710695617239,0.9794181456766013,REVIEW,0.434787,"[""EARLY_DRIFT_ABOVE_PEER_SLOPE""]",REVIEW: 24-hour value is 4.56405; predicted 168-hour value is 5.90771 ± 0.979418. The 0h to 24h slope is 1.61 robust deviations from the peer slope median.,0.0109620416666667
L02-C028,LOT-02,SYNTH-SPACE-ASIC-A,Iddq,uA,125.0,3.3,0.0,50.0,healthy,10.463802,10.202653,10.534989,10.836168,-0.26114899999999963,-0.024957372090947404,-0.010881208333333317,0.004615777777777774,0.004183041666666683,0.015496986111111092,0,True,True,10.470457,0.570160516800001,-0.4696993076669659,0.0014842708333333565,0.0069718647249999615,-1.7736258023375149,0.32142857142857145,10.569872805379815,0.9794181456766013,REVIEW,0.434068,"[""EARLY_DRIFT_ABOVE_PEER_SLOPE""]",REVIEW: 24-hour value is 10.2027; predicted 168-hour value is 10.5699 ± 0.979418. The 0h to 24h slope is 1.77 robust deviations from the peer slope median.,-0.010881208333333317
L03-C006,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,uA,125.0,3.3,0.0,20.0,defective,2.9674,3.19922,4.146536,5.022329,0.23181999999999992,0.07812226191278557,0.009659166666666663,0.013157166666666671,0.012163791666666665,0.003498000000000008,0,True,True,3.341222,0.5427309342000002,-0.2616434609707938,0.0010181041666666633,0.004231463949999997,2.042097629119588,0.35714285714285715,4.540425418634076,0.9794181456766013,REVIEW,0.431535,"[""EARLY_DRIFT_ABOVE_PEER_SLOPE""]",REVIEW: 24-hour value is 3.19922; predicted 168-hour value is 4.54043 ± 0.979418. The 0h to 24h slope is 2.04 robust deviations from the peer slope median.,0.009659166666666663
L01-C011,LOT-01,SYNTH-SPACE-ASIC-A,Iddq,uA,125.0,3.3,0.0,50.0,healthy,10.386466,10.255355,10.767317,10.949245,-0.13111100000000064,-0.012623254146309307,-0.0054629583333333604,0.00711058333333334,0.0025267777777777667,0.012573541666666702,0,True,True,10.403443,0.5576970399000016,-0.2655348502953371,0.00595983333333335,0.005656396987500031,-2.0194466003552667,0.39285714285714285,10.686764035103808,0.9794181456766013,REVIEW,0.428409,"[""EARLY_DRIFT_ABOVE_PEER_SLOPE""]",REVIEW: 24-hour value is 10.2554; predicted 168-hour value is 10.6868 ± 0.979418. The 0h to 24h slope is 2.02 robust deviations from the peer slope median.,-0.0054629583333333604
L01-C028,LOT-01,SYNTH-SPACE-ASIC-A,Iddq,uA,125.0,3.3,0.0,50.0,healthy,10.758562,11.020488,10.862343,11.40868,0.26192600000000077,0.024345818706998274,0.010913583333333365,-0.0021964583333333484,0.007588013888888905,-0.013110041666666714,0,True,True,10.403443,0.5576970399000016,1.1064161289266314,0.00595983333333335,0.005656396987500031,0.8757783463478992,0.9285714285714286,12.195330849402954,0.9794181456766013,REVIEW,0.428097,"[""PEER_DEVIATION_HIGH""]",REVIEW: 24-hour value is 11.0205; predicted 168-hour value is 12.1953 ± 0.979418. The 24-hour value is 1.11 robust deviations from its lot/device/parameter peer median.,0.010913583333333365
L04-C027,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,uA,125.0,3.3,0.0,20.0,healthy,4.187807,4.354283,4.40055,4.563424,0.1664759999999994,0.03975254829078785,0.006936499999999975,0.0006425972222222261,0.0022621388888888947,-0.006293902777777749,0,True,True,4.0562214999999995,0.3065512715999997,0.9723055410741298,0.0023232916666666528,0.0044775446624999915,1.0302986750683987,0.8571428571428571,5.339275683902749,0.9794181456766013,REVIEW,0.423128,"[""PEER_DEVIATION_HIGH"", ""EARLY_DRIFT_ABOVE_PEER_SLOPE""]",REVIEW: 24-hour value is 4.35428; predicted 168-hour value is 5.33928 ± 0.979418. The 24-hour value is 0.97 robust deviations from its lot/device/parameter peer median. The 0h to 24h slope is 1.03 robust deviations from the peer slope median.,0.006936499999999975
L04-C026,LOT-04,SYNTH-SPACE-ASIC-A,LeakageCurrent,uA,125.0,3.3,0.0,20.0,defective,3.92178,4.172335,5.096724,6.351543,0.2505550000000003,0.06388808143241087,0.010439791666666679,0.012838736111111106,0.01742804166666667,0.0023989444444444275,0,True,True,4.0562214999999995,0.3065512715999997,0.37877350628481615,0.0023232916666666528,0.0044775446624999915,1.8127122366811326,0.6785714285714286,5.506670532668948,0.9794181456766013,REVIEW,0.418877,"[""EARLY_DRIFT_ABOVE_PEER_SLOPE""]",REVIEW: 24-hour value is 4.17234; predicted 168-hour value is 5.50667 ± 0.979418. The 0h to 24h slope is 1.81 robust deviations from the peer slope median.,0.010439791666666679
L05-C010,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,uA,125.0,3.3,0.0,50.0,healthy,9.489908,9.611217,10.239753,10.806632,0.12130900000000011,0.01278294794849435,0.005054541666666672,0.008729666666666672,0.007873319444444447,0.0036751250000000004,0,True,True,10.3230955,0.4488764237999995,-1.5859119843576017,0.003383416666666713,0.010336656312500045,0.16166978464584134,0.10714285714285714,10.10078342870963,0.9794181456766013,REVIEW,0.416768,"[""PEER_DEVIATION_HIGH""]",REVIEW: 24-hour value is 9.61122; predicted 168-hour value is 10.1008 ± 0.979418. The 24-hour value is 1.59 robust deviations from its lot/device/parameter peer median.,0.005054541666666672
L03-C007,LOT-03,SYNTH-SPACE-ASIC-A,Iddq,uA,125.0,3.3,0.0,50.0,healthy,8.62434,8.753523,8.599558,9.116206,0.12918299999999938,0.014978885340791224,0.005382624999999974,-0.0021384027777777703,0.007175666666666667,-0.0075210277777777446,0,True,True,9.170887,0.31588720379999996,-1.3212437698623898,0.0020607499999999814,0.006466668775000015,0.5136918428298479,0.14285714285714285,9.26807652894686,0.9794181456766013,REVIEW,0.415435,"[""PEER_DEVIATION_HIGH""]",REVIEW: 24-hour value is 8.75352; predicted 168-hour value is 9.26808 ± 0.979418. The 24-hour value is 1.32 robust deviations from its lot/device/parameter peer median.,0.005382624999999974
L03-C008,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,uA,125.0,3.3,0.0,20.0,healthy,2.608419,2.589511,2.793172,2.798494,-0.018908000000000147,-0.0072488354056614935,-0.0007878333333333395,0.0028286250000000043,7.391666666666118e-05,0.003616458333333344,0,True,True,3.341222,0.5427309342000002,-1.3850527998888478,0.0010181041666666633,0.004231463949999997,-0.4267878732607433,0.03571428571428571,2.831952576284568,0.9794181456766013,REVIEW,0.41539,"[""PEER_DEVIATION_HIGH""]",REVIEW: 24-hour value is 2.58951; predicted 168-hour value is 2.83195 ± 0.979418. The 24-hour value is 1.39 robust deviations from its lot/device/parameter peer median.,-0.0007878333333333395
L03-C013,LOT-03,SYNTH-SPACE-ASIC-A,LeakageCurrent,uA,125.0,3.3,0.0,20.0,healthy,2.68873,2.811435,3.107363,3.423737,0.12270499999999984,0.0456367876283598,0.005112708333333327,0.00411011111111111,0.004394083333333336,-0.0010025972222222164,0,True,True,3.341222,0.5427309342000002,-0.9761503658915635,0.0010181041666666633,0.004231463949999997,0.9676566349257605,0.14285714285714285,3.4992707823644107,0.9794181456766013,REVIEW,0.412793,"[""PEER_DEVIATION_HIGH""]",REVIEW: 24-hour value is 2.81143; predicted 168-hour value is 3.49927 ± 0.979418. The 24-hour value is 0.98 robust deviations from its lot/device/parameter peer median.,0.005112708333333327
L02-C010,LOT-02,SYNTH-SPACE-ASIC-A,Iddq,uA,125.0,3.3,0.0,50.0,healthy,10.465389,10.223255,10.470614,10.863961,-0.24213400000000007,-0.023136645947895492,-0.01008891666666667,0.003435541666666659,0.005463152777777782,0.01352445833333333,0,True,True,10.470457,0.570160516800001,-0.4335656235675687,0.0014842708333333565,0.0069718647249999615,-1.6599845172698886,0.35714285714285715,10.566336852796551,0.9794181456766013,REVIEW,0.40478,"[""EARLY_DRIFT_ABOVE_PEER_SLOPE""]",REVIEW: 24-hour value is 10.2233; predicted 168-hour value is 10.5663 ± 0.979418. The 0h to 24h slope is 1.66 robust deviations from the peer slope median.,-0.01008891666666667
L01-C016,LOT-01,SYNTH-SPACE-ASIC-A,Iddq,uA,125.0,3.3,0.0,50.0,healthy,9.346188,9.490498,9.580652,9.815142,0.14431000000000083,0.015440519707072105,0.006012916666666701,0.0012521388888888899,0.0032568055555555445,-0.004760777777777812,0,True,True,10.403443,0.5576970399000016,-1.636990937164908,0.00595983333333335,0.005656396987500031,0.009384654834280382,0.03571428571428571,10.052006712384213,0.9794181456766013,REVIEW,0.401843,"[""PEER_DEVIATION_HIGH""]",REVIEW: 24-hour value is 9.4905; predicted 168-hour value is 10.052 ± 0.979418. The 24-hour value is 1.64 robust deviations from its lot/device/parameter peer median.,0.006012916666666701
L05-C012,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,uA,125.0,3.3,0.0,50.0,healthy,10.866096,10.618681,10.724453,10.749059,-0.24741500000000016,-0.02276944727894914,-0.01030895833333334,0.0014690555555555553,0.00034175000000000486,0.011778013888888895,0,True,True,10.3230955,0.4488764237999995,0.6585008352581693,0.003383416666666713,0.010336656312500045,-1.3246425716449488,0.7142857142857143,11.046432379519015,0.9794181456766013,REVIEW,0.399403,"[""EARLY_DRIFT_ABOVE_PEER_SLOPE""]",REVIEW: 24-hour value is 10.6187; predicted 168-hour value is 11.0464 ± 0.979418. The 0h to 24h slope is 1.32 robust deviations from the peer slope median.,-0.01030895833333334
L01-C011,LOT-01,SYNTH-SPACE-ASIC-A,LeakageCurrent,uA,125.0,3.3,0.0,20.0,healthy,4.673202,4.59208,4.620487,4.868327,-0.0811219999999997,-0.017358975708732405,-0.0033800833333333205,0.0003945416666666615,0.0034422222222222233,0.003774624999999982,0,True,True,4.300483,0.3281772165000001,0.8885351734952028,0.0027300625000000007,0.006139724587499993,-0.9951823972321345,0.75,4.9948875365344065,0.9794181456766013,REVIEW,0.39633,"[""PEER_DEVIATION_HIGH""]",REVIEW: 24-hour value is 4.59208; predicted 168-hour value is 4.99489 ± 0.979418. The 24-hour value is 0.89 robust deviations from its lot/device/parameter peer median.,-0.0033800833333333205
L01-C023,LOT-01,SYNTH-SPACE-ASIC-A,Iddq,uA,125.0,3.3,0.0,50.0,healthy,10.28927,10.200789,10.65251,11.129938,-0.08848099999999981,-0.008599346698065053,-0.0036867083333333253,0.006273902777777766,0.006630944444444441,0.009960611111111092,0,True,True,10.403443,0.5576970399000016,-0.3633765028344709,0.00595983333333335,0.005656396987500031,-1.7054216116698302,0.32142857142857145,10.585084462631205,0.9794181456766013,REVIEW,0.395801,"[""EARLY_DRIFT_ABOVE_PEER_SLOPE""]",REVIEW: 24-hour value is 10.2008; predicted 168-hour value is 10.5851 ± 0.979418. The 0h to 24h slope is 1.71 robust deviations from the peer slope median.,-0.0036867083333333253
L01-C002,LOT-01,SYNTH-SPACE-ASIC-A,LeakageCurrent,uA,125.0,3.3,0.0,20.0,healthy,3.800814,4.013965,4.054251,4.26372,0.21315099999999987,0.0560803554186024,0.00888129166666666,0.0005595277777777784,0.0029092916666666716,-0.008321763888888882,0,True,True,4.300483,0.3281772165000001,-0.8730587792038268,0.0027300625000000007,0.006139724587499993,1.0018737940118827,0.10714285714285714,4.992644487873924,0.9794181456766013,REVIEW,0.393752,"[""PEER_DEVIATION_HIGH"", ""EARLY_DRIFT_ABOVE_PEER_SLOPE""]",REVIEW: 24-hour value is 4.01396; predicted 168-hour value is 4.99264 ± 0.979418. The 24-hour value is 0.87 robust deviations from its lot/device/parameter peer median. The 0h to 24h slope is 1.00 robust deviations from the peer slope median.,0.00888129166666666
L01-C015,LOT-01,SYNTH-SPACE-ASIC-A,Iddq,uA,125.0,3.3,0.0,50.0,healthy,10.296127,10.652784,10.58351,10.880729,0.3566570000000002,0.034639918485853974,0.014860708333333342,-0.0009621388888888897,0.004128041666666669,-0.01582284722222223,0,True,True,10.403443,0.5576970399000016,0.4470904131833109,0.00595983333333335,0.005656396987500031,1.5735944665252235,0.75,12.094205638654937,0.9794181456766013,REVIEW,0.392536,"[""EARLY_DRIFT_ABOVE_PEER_SLOPE""]",REVIEW: 24-hour value is 10.6528; predicted 168-hour value is 12.0942 ± 0.979418. The 0h to 24h slope is 1.57 robust deviations from the peer slope median.,0.014860708333333342
L02-C025,LOT-02,SYNTH-SPACE-ASIC-A,LeakageCurrent,uA,125.0,3.3,0.0,20.0,healthy,5.006298,5.120844,5.432943,5.773852,0.11454599999999981,0.022880379873511287,0.004772749999999992,0.004334708333333332,0.004734847222222221,-0.00043804166666666037,0,True,True,4.7379195,0.3051198212999994,1.2549971298767288,0.001570395833333312,0.00676093398750001,0.47365558850114065,0.8571428571428571,5.8934397621195,0.9794181456766013,REVIEW,0.392035,"[""PEER_DEVIATION_HIGH""]",REVIEW: 24-hour value is 5.12084; predicted 168-hour value is 5.89344 ± 0.979418. The 24-hour value is 1.25 robust deviations from its lot/device/parameter peer median.,0.004772749999999992
